0,g1,g2,g3,구이,국,갈비구이,갈치구이,계란국,고등어구이,곱창구이,떡국_만두국,무국
d:/kfood\구이\곱창구이\Img_003_0129.jpg,구이,곱창구이,Img_003_0129.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0004.jpg,구이,갈비구이,Img_000_0004.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0359.jpg,구이,갈치구이,Img_001_0359.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0350.jpg,국,무국,Img_016_0350.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0720.jpg,구이,곱창구이,Img_003_0720.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0112.jpg,국,무국,Img_016_0112.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0535.jpg,구이,고등어구이,Img_002_0535.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0687.jpg,구이,고등어구이,Img_002_0687.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0040.JPG,국,계란국,Img_014_0040.JPG,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0099.jpg,구이,갈비구이,Img_000_0099.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0909.jpg,구이,갈비구이,Img_000_0909.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0337.jpg,구이,갈치구이,Img_001_0337.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0779.jpg,구이,고등어구이,Img_002_0779.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0836.jpg,구이,갈비구이,Img_000_0836.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0003.jpg,구이,갈비구이,Img_000_0003.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0394.jpg,구이,갈치구이,Img_001_0394.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0126.jpg,구이,곱창구이,Img_003_0126.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0132.jpg,구이,갈비구이,Img_000_0132.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0153.jpg,국,계란국,Img_014_0153.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0768.jpg,구이,곱창구이,Img_003_0768.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0196.jpg,국,떡국_만두국,Img_015_0196.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0655.jpg,구이,갈치구이,Img_001_0655.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0843.jpg,구이,갈치구이,Img_001_0843.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0039.JPG,국,계란국,Img_014_0039.JPG,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0313.jpg,국,떡국_만두국,Img_015_0313.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0181.jpg,국,무국,Img_016_0181.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0340.jpg,구이,고등어구이,Img_002_0340.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0086.jpg,국,계란국,Img_014_0086.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0206.jpg,구이,갈비구이,Img_000_0206.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0557.jpg,구이,곱창구이,Img_003_0557.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0179.jpg,구이,갈치구이,Img_001_0179.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0684.jpg,국,떡국_만두국,Img_015_0684.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0519.jpg,국,떡국_만두국,Img_015_0519.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0360.jpg,구이,갈치구이,Img_001_0360.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0147.jpg,국,무국,Img_016_0147.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0681.jpg,구이,곱창구이,Img_003_0681.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0650.jpg,구이,갈비구이,Img_000_0650.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0729.jpg,구이,고등어구이,Img_002_0729.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0844.jpg,구이,갈비구이,Img_000_0844.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0298.jpg,국,무국,Img_016_0298.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0766.jpg,구이,갈비구이,Img_000_0766.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0241.jpg,구이,곱창구이,Img_003_0241.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0956.jpg,구이,갈치구이,Img_001_0956.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0288.jpg,국,계란국,Img_014_0288.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0043.JPG,구이,갈비구이,Img_000_0043.JPG,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0222.jpg,구이,갈비구이,Img_000_0222.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0287.jpg,구이,곱창구이,Img_003_0287.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0085.jpg,구이,갈비구이,Img_000_0085.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0480.jpg,국,계란국,Img_014_0480.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0343.jpg,구이,고등어구이,Img_002_0343.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0305.jpg,구이,갈치구이,Img_001_0305.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0572.jpg,구이,갈치구이,Img_001_0572.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0854.jpg,구이,갈비구이,Img_000_0854.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0534.jpg,구이,곱창구이,Img_003_0534.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0502.jpg,구이,갈치구이,Img_001_0502.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0388.jpg,구이,곱창구이,Img_003_0388.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0649.jpg,국,무국,Img_016_0649.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0908.jpg,국,떡국_만두국,Img_015_0908.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0938.jpg,국,계란국,Img_014_0938.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0079.jpg,구이,곱창구이,Img_003_0079.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0686.jpg,구이,갈비구이,Img_000_0686.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0368.jpg,국,떡국_만두국,Img_015_0368.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0535.jpg,구이,갈비구이,Img_000_0535.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0612.jpg,구이,고등어구이,Img_002_0612.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0799.jpg,구이,갈비구이,Img_000_0799.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0246.jpg,구이,갈치구이,Img_001_0246.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0373.jpg,구이,갈비구이,Img_000_0373.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0804.jpg,국,계란국,Img_014_0804.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0243.jpg,구이,곱창구이,Img_003_0243.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0310.jpg,국,계란국,Img_014_0310.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0478.jpg,국,떡국_만두국,Img_015_0478.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0340.jpg,구이,곱창구이,Img_003_0340.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0619.jpg,국,무국,Img_016_0619.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0188.jpg,국,계란국,Img_014_0188.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0826.jpg,구이,고등어구이,Img_002_0826.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0874.jpg,구이,갈치구이,Img_001_0874.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0561.jpg,구이,곱창구이,Img_003_0561.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\떡국_만두국\Img_015_0748.jpg,국,떡국_만두국,Img_015_0748.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0227.jpg,구이,고등어구이,Img_002_0227.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0864.jpg,구이,고등어구이,Img_002_0864.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0312.jpg,국,무국,Img_016_0312.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0342.jpg,구이,고등어구이,Img_002_0342.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0045.jpg,구이,고등어구이,Img_002_0045.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0881.jpg,국,무국,Img_016_0881.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0444.jpg,구이,곱창구이,Img_003_0444.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0777.jpg,국,무국,Img_016_0777.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0961.jpg,구이,고등어구이,Img_002_0961.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0581.jpg,국,계란국,Img_014_0581.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0118.jpg,국,계란국,Img_014_0118.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0431.jpg,구이,곱창구이,Img_003_0431.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0244.jpg,구이,곱창구이,Img_003_0244.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0487.jpg,국,무국,Img_016_0487.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0005.jpg,구이,갈치구이,Img_001_0005.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0653.jpg,국,무국,Img_016_0653.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0130.jpg,구이,곱창구이,Img_003_0130.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0567.jpg,구이,곱창구이,Img_003_0567.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0590.jpg,구이,곱창구이,Img_003_0590.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0140.jpg,구이,갈치구이,Img_001_0140.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0140.jpg,구이,곱창구이,Img_003_0140.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0791.jpg,구이,곱창구이,Img_003_0791.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0207.jpg,국,계란국,Img_014_0207.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0226.jpg,국,무국,Img_016_0226.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0606.jpg,국,떡국_만두국,Img_015_0606.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0772.jpg,구이,고등어구이,Img_002_0772.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0609.jpg,구이,고등어구이,Img_002_0609.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0198.jpg,국,계란국,Img_014_0198.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0921.jpg,구이,고등어구이,Img_002_0921.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0935.jpg,구이,고등어구이,Img_002_0935.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0142.jpg,구이,갈비구이,Img_000_0142.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0384.jpg,구이,갈치구이,Img_001_0384.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0722.jpg,구이,갈비구이,Img_000_0722.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0234.jpg,구이,고등어구이,Img_002_0234.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0184.jpg,구이,고등어구이,Img_002_0184.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0529.jpg,국,무국,Img_016_0529.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0198.jpg,구이,갈치구이,Img_001_0198.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0277.jpg,구이,갈치구이,Img_001_0277.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0671.jpg,국,무국,Img_016_0671.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0815.jpg,구이,고등어구이,Img_002_0815.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\곱창구이\Img_003_0451.jpg,구이,곱창구이,Img_003_0451.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0291.jpg,구이,갈비구이,Img_000_0291.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0127.jpg,구이,곱창구이,Img_003_0127.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\계란국\Img_014_0701.jpg,국,계란국,Img_014_0701.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0581.jpg,구이,고등어구이,Img_002_0581.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0611.jpg,국,무국,Img_016_0611.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\고등어구이\Img_002_0000.jpg,구이,고등어구이,Img_002_0000.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0301.jpg,구이,고등어구이,Img_002_0301.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0121.jpg,구이,고등어구이,Img_002_0121.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0392.jpg,구이,갈비구이,Img_000_0392.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0352.jpg,구이,고등어구이,Img_002_0352.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\곱창구이\Img_003_0273.jpg,구이,곱창구이,Img_003_0273.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0229.jpg,구이,갈비구이,Img_000_0229.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0273.jpg,구이,고등어구이,Img_002_0273.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0735.jpg,구이,갈치구이,Img_001_0735.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0931.jpg,국,무국,Img_016_0931.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0394.jpg,국,무국,Img_016_0394.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0108.jpg,국,떡국_만두국,Img_015_0108.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0007.jpg,국,계란국,Img_014_0007.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0261.jpg,국,계란국,Img_014_0261.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0549.jpg,구이,고등어구이,Img_002_0549.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0380.jpg,국,떡국_만두국,Img_015_0380.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈비구이\Img_000_0401.jpg,구이,갈비구이,Img_000_0401.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0149.JPG,국,떡국_만두국,Img_015_0149.JPG,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0799.jpg,구이,고등어구이,Img_002_0799.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0122.jpg,국,떡국_만두국,Img_015_0122.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\고등어구이\Img_002_0617.jpg,구이,고등어구이,Img_002_0617.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0489.jpg,국,무국,Img_016_0489.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\곱창구이\Img_003_0198.jpg,구이,곱창구이,Img_003_0198.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0510.jpg,구이,갈치구이,Img_001_0510.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0126.jpg,구이,고등어구이,Img_002_0126.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0695.jpg,구이,고등어구이,Img_002_0695.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\무국\Img_016_0270.jpg,국,무국,Img_016_0270.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0741.jpg,구이,갈치구이,Img_001_0741.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0001.jpg,구이,곱창구이,Img_003_0001.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\국\무국\Img_016_0491.jpg,국,무국,Img_016_0491.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0210.jpg,구이,갈비구이,Img_000_0210.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0116.jpg,구이,갈치구이,Img_001_0116.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0791.jpg,구이,갈치구이,Img_001_0791.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0777.jpg,국,떡국_만두국,Img_015_0777.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\갈치구이\Img_001_0582.jpg,구이,갈치구이,Img_001_0582.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0302.jpg,구이,갈치구이,Img_001_0302.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0821.jpg,구이,고등어구이,Img_002_0821.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈치구이\Img_001_0986.jpg,구이,갈치구이,Img_001_0986.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0320.jpg,구이,갈치구이,Img_001_0320.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0142.jpg,국,계란국,Img_014_0142.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0643.jpg,구이,갈비구이,Img_000_0643.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0377.jpg,구이,갈비구이,Img_000_0377.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0105.jpg,국,계란국,Img_014_0105.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0065.JPG,국,계란국,Img_014_0065.JPG,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0630.jpg,국,무국,Img_016_0630.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\떡국_만두국\Img_015_0021.jpg,국,떡국_만두국,Img_015_0021.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\구이\곱창구이\Img_003_0290.jpg,구이,곱창구이,Img_003_0290.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈치구이\Img_001_0814.jpg,구이,갈치구이,Img_001_0814.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0166.jpg,구이,곱창구이,Img_003_0166.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\갈비구이\Img_000_0501.jpg,구이,갈비구이,Img_000_0501.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0296.jpg,국,무국,Img_016_0296.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0538.jpg,구이,갈치구이,Img_001_0538.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\국\무국\Img_016_0378.jpg,국,무국,Img_016_0378.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0645.jpg,국,계란국,Img_014_0645.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0638.jpg,국,계란국,Img_014_0638.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0843.jpg,국,떡국_만두국,Img_015_0843.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0816.jpg,국,무국,Img_016_0816.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0624.jpg,구이,갈비구이,Img_000_0624.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0346.jpg,구이,고등어구이,Img_002_0346.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\고등어구이\Img_002_0180.jpg,구이,고등어구이,Img_002_0180.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0254.jpg,구이,갈비구이,Img_000_0254.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0506.jpg,국,계란국,Img_014_0506.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0042.jpg,국,떡국_만두국,Img_015_0042.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\계란국\Img_014_0689.jpg,국,계란국,Img_014_0689.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈비구이\Img_000_0993.JPG,구이,갈비구이,Img_000_0993.JPG,True,False,True,False,False,False,False,False,False
d:/kfood\국\무국\Img_016_0036.jpg,국,무국,Img_016_0036.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈치구이\Img_001_0961.jpg,구이,갈치구이,Img_001_0961.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0654.jpg,구이,갈치구이,Img_001_0654.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0290.jpg,구이,고등어구이,Img_002_0290.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0906.jpg,구이,갈비구이,Img_000_0906.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0770.jpg,국,계란국,Img_014_0770.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\갈치구이\Img_001_0117.jpg,구이,갈치구이,Img_001_0117.jpg,True,False,False,True,False,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0544.jpg,구이,고등어구이,Img_002_0544.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\떡국_만두국\Img_015_0802.jpg,국,떡국_만두국,Img_015_0802.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\떡국_만두국\Img_015_0273.jpg,국,떡국_만두국,Img_015_0273.jpg,False,True,False,False,False,False,False,True,False
d:/kfood\국\무국\Img_016_0827.jpg,국,무국,Img_016_0827.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\무국\Img_016_0624.jpg,국,무국,Img_016_0624.jpg,False,True,False,False,False,False,False,False,True
d:/kfood\국\계란국\Img_014_0356.jpg,국,계란국,Img_014_0356.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\무국\Img_016_0079.JPG,국,무국,Img_016_0079.JPG,False,True,False,False,False,False,False,False,True
d:/kfood\구이\갈비구이\Img_000_0464.jpg,구이,갈비구이,Img_000_0464.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0105.jpg,구이,곱창구이,Img_003_0105.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\고등어구이\Img_002_0044.jpg,구이,고등어구이,Img_002_0044.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\구이\갈비구이\Img_000_0504.jpg,구이,갈비구이,Img_000_0504.jpg,True,False,True,False,False,False,False,False,False
d:/kfood\국\계란국\Img_014_0166.jpg,국,계란국,Img_014_0166.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\국\계란국\Img_014_0981.jpg,국,계란국,Img_014_0981.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\고등어구이\Img_002_0587.jpg,구이,고등어구이,Img_002_0587.jpg,True,False,False,False,False,True,False,False,False
d:/kfood\국\계란국\Img_014_0400.jpg,국,계란국,Img_014_0400.jpg,False,True,False,False,True,False,False,False,False
d:/kfood\구이\곱창구이\Img_003_0131.jpg,구이,곱창구이,Img_003_0131.jpg,True,False,False,False,False,False,True,False,False
d:/kfood\구이\곱창구이\Img_003_0512.jpg,구이,곱창구이,Img_003_0512.jpg,True,False,False,False,False,False,True,False,False
